date,open,high,low,close,volume
2021-12-09,9908.45,9917.0,9846.95,9910.3,0
2021-12-10,9897.3,9952.9,9882.55,9945.15,0
2021-12-13,10015.2,10032.15,9896.4,9906.04,0
2021-12-14,9874.2,9903.35,9820.79,9885.0,0
2021-12-15,9892.1,9909.79,9816.04,9827.04,0
2021-12-16,9898.04,9908.45,9775.6,9799.45,0
2021-12-17,9807.6,9814.29,9606.7,9619.1,0
2021-12-20,9512.75,9521.55,9227.0,9345.15,0
2021-12-21,9415.2,9526.95,9397.29,9456.15,0
2021-12-22,9503.95,9590.95,9498.95,9580.54,0
2021-12-23,9647.15,9671.15,9630.25,9656.85,0
2021-12-24,9696.65,9699.35,9555.25,9585.2,0
2021-12-27,9551.6,9632.0,9482.35,9622.45,0
2021-12-28,9673.4,9725.65,9671.15,9718.7,0
2021-12-29,9719.1,9756.5,9700.54,9719.45,0
2021-12-30,9716.54,9733.95,9685.9,9704.04,0
2021-12-31,9729.35,9823.6,9728.4,9814.15,0
2022-01-03,9940.4,9940.4,9940.4,9940.4,0
2022-01-04,9996.2,9996.2,9996.2,9996.2,0
2022-01-05,10004.4,10038.5,9958.3,10029.8,0
2022-01-06,9982.15,9982.15,9982.15,9982.15,0
2022-01-07,10007.7,10058.05,9959.55,10019.6,0
2022-01-10,10065.8,10107.35,10050.65,10101.65,0
2022-01-11,10122.5,10122.5,10122.5,10122.5,0
2022-01-12,10181.45,10232.6,10163.0,10225.6,0
2022-01-13,10265.6,10265.6,10265.6,10265.6,0
2022-01-14,10264.9,10264.9,10264.9,10264.9,0
2022-01-17,10296.65,10296.65,10296.65,10296.65,0
2022-01-18,10328.9,10338.6,10120.6,10142.2,0
2022-01-19,10142.1,10142.1,10029.95,10092.3,0
2022-01-20,10087.55,10107.1,9988.6,10035.75,0
2022-01-21,9973.35,9995.65,9813.3,9883.55,0
2022-01-24,9872.2,9874.85,9470.8,9562.05,0
2022-01-25,9472.75,9651.35,9349.0,9640.7,0
2022-01-27,9535.1,9535.1,9535.1,9535.1,0
2022-01-28,9601.29,9601.29,9601.29,9601.29,0
2022-01-31,9711.15,9768.05,9688.95,9738.95,0
2022-02-01,9858.2,9858.2,9858.2,9858.2,0
2022-02-02,9970.04,9970.04,9970.04,9970.04,0
2022-02-03,9864.7,9864.7,9864.7,9864.7,0
2022-02-04,9816.15,9816.15,9816.15,9816.15,0
2022-02-07,9814.95,9852.05,9647.95,9695.65,0
2022-02-08,9731.8,9751.55,9563.6,9666.45,0
2022-02-09,9718.45,9782.3,9709.45,9775.1,0
2022-02-10,9815.4,9838.2,9741.85,9823.65,0
2022-02-11,9746.65,9747.4,9643.45,9663.05,0
2022-02-14,9328.7,9328.7,9328.7,9328.7,0
2022-02-15,9370.95,9596.0,9274.25,9585.55,0
2022-02-16,9639.4,9664.3,9546.65,9569.55,0
2022-02-17,9554.95,9554.95,9554.95,9554.95,0
2022-02-18,9509.8,9576.9,9490.95,9500.6,0
2022-02-21,9454.35,9508.4,9356.0,9421.3,0
2022-02-22,9199.0,9371.5,9198.0,9349.35,0
2022-02-23,9410.1,9449.4,9351.65,9365.75,0
2022-02-24,9077.9,9155.7,8871.4,8884.3,0
2022-02-25,9045.85,9205.5,9042.75,9175.3,0
2022-02-28,9086.85,9261.75,9009.35,9253.5,0
2022-03-02,9170.45,9242.05,9139.6,9198.15,0
2022-03-03,9290.95,9311.0,9134.8,9160.05,0
2022-03-04,9095.3,9108.05,8964.9,8990.4,0
2022-03-07,8783.5,8783.5,8783.5,8783.5,0
2022-03-08,8875.1,8875.1,8875.1,8875.1,0
2022-03-09,9052.5,9052.5,9052.5,9052.5,0
2022-03-10,9255.0,9260.7,9113.25,9171.95,0
2022-03-11,9147.0,9219.9,9115.4,9208.0,0
2022-03-14,9269.54,9269.54,9269.54,9269.54,0
2022-03-15,9294.6,9316.5,9126.1,9176.8,0
2022-03-16,9286.7,9358.8,9273.75,9354.55,0
2022-03-17,9495.65,9495.65,9495.65,9495.65,0
2022-03-21,9539.1,9544.65,9431.4,9439.4,0
2022-03-22,9494.35,9494.35,9494.35,9494.35,0
2022-03-23,9547.4,9567.95,9471.55,9495.75,0
2022-03-24,9515.54,9515.54,9515.54,9515.54,0
2022-03-25,9489.4,9489.4,9489.4,9489.4,0
2022-03-28,9496.2,9496.2,9496.2,9496.2,0
2022-03-29,9552.7,9552.7,9552.7,9552.7,0
2022-03-30,9627.25,9656.6,9591.0,9639.7,0
2022-03-31,9660.4,9686.25,9635.15,9650.2,0
2022-04-01,9652.55,9785.1,9646.4,9771.5,0
2022-04-04,9833.15,9951.9,9830.45,9946.85,0
2022-04-05,9990.95,10036.35,9954.9,10003.55,0
2022-04-06,9970.2,10022.1,9950.35,9993.25,0
2022-04-07,9984.85,10021.95,9893.35,9906.55,0
2022-04-08,9957.65,10025.5,9915.2,9999.8,0
2022-04-11,10009.7,10051.05,9997.35,10019.45,0
2022-04-12,10000.05,10000.05,9822.05,9885.95,0
2022-04-13,9869.9,9869.9,9869.9,9869.9,0
2022-04-18,9764.3,9775.65,9671.1,9739.35,0
2022-04-19,9615.29,9615.29,9615.29,9615.29,0
2022-04-20,9691.79,9691.79,9691.79,9691.79,0
2022-04-21,9811.85,9811.85,9811.85,9811.85,0
2022-04-22,9713.6,9713.6,9713.6,9713.6,0
2022-04-25,9558.54,9558.54,9558.54,9558.54,0
2022-04-26,9652.75,9714.25,9639.15,9704.15,0
2022-04-27,9614.5,9614.5,9614.5,9614.5,0
2022-04-28,9702.35,9702.35,9702.35,9702.35,0
2022-04-29,9756.55,9773.15,9603.5,9625.55,0
2022-05-02,9545.75,9599.5,9520.2,9590.45,0
2022-05-04,9377.79,9377.79,9377.79,9377.79,0
2022-05-05,9382.35,9382.35,9382.35,9382.35,0
2022-05-06,9222.6,9222.6,9222.6,9222.6,0
2022-05-09,9102.29,9102.29,9102.29,9102.29,0
2022-05-10,9080.1,9162.4,8966.6,8987.7,0
2022-05-11,8938.95,8938.95,8938.95,8938.95,0
2022-05-12,8740.54,8740.54,8740.54,8740.54,0
2022-05-13,8773.0,8773.0,8773.0,8773.0,0
2022-05-16,8816.75,8885.45,8747.15,8854.2,0
2022-05-17,8903.3,9093.2,8891.3,9081.4,0
2022-05-18,9126.25,9171.1,9058.45,9072.4,0
2022-05-19,8880.5,8913.35,8805.3,8828.45,0
2022-05-20,9036.5,9036.5,9036.5,9036.5,0
2022-05-23,9067.9,9112.7,8986.0,9000.1,0
2022-05-24,8945.5,8945.5,8945.5,8945.5,0
2022-05-25,8979.75,8991.05,8799.3,8809.65,0
2022-05-26,8903.95,8903.95,8903.95,8903.95,0
2022-05-27,9007.35,9007.35,9007.35,9007.35,0
2022-05-30,9201.04,9201.04,9201.04,9201.04,0
2022-05-31,9179.65,9251.05,9164.5,9183.55,0
2022-06-01,9194.8,9239.15,9131.15,9178.65,0
2022-06-02,9231.7,9231.7,9231.7,9231.7,0
2022-06-03,9301.35,9312.55,9134.65,9141.85,0
2022-06-06,9124.35,9139.8,9040.0,9127.25,0
2022-06-07,9054.65,9054.65,9054.65,9054.65,0
2022-06-08,9019.9,9019.9,9019.9,9019.9,0
2022-06-09,8979.4,9080.65,8958.35,9072.6,0
2022-06-10,8968.35,8968.35,8968.35,8968.35,0
2022-06-13,8732.6,8732.6,8732.6,8732.6,0
2022-06-14,8683.45,8796.55,8673.65,8713.7,0
2022-06-15,8719.85,8719.85,8719.85,8719.85,0
2022-06-16,8805.25,8817.5,8508.1,8531.7,0
2022-06-17,8476.85,8541.6,8397.7,8456.55,0
2022-06-20,8383.95,8383.95,8383.95,8383.95,0
2022-06-21,8439.55,8612.85,8428.05,8596.95,0
2022-06-22,8469.79,8469.79,8469.79,8469.79,0
2022-06-23,8559.2,8559.2,8559.2,8559.2,0
2022-06-24,8659.85,8659.85,8659.85,8659.85,0
2022-06-27,8740.45,8740.45,8740.45,8740.45,0
2022-06-28,8762.5,8762.5,8762.5,8762.5,0
2022-06-29,8737.4,8737.4,8737.4,8737.4,0
2022-06-30,8705.95,8705.95,8705.95,8705.95,0
2022-07-01,8672.35,8735.7,8593.1,8720.15,0
2022-07-04,8715.45,8780.7,8687.0,8773.8,0
2022-07-05,8809.9,8866.15,8750.45,8764.05,0
2022-07-06,8774.2,8905.85,8752.85,8895.85,0
2022-07-07,8963.4,9001.35,8941.15,8994.5,0
2022-07-08,9058.3,9058.6,8987.45,9027.3,0
2022-07-11,9084.15,9084.15,9084.15,9084.15,0
2022-07-12,9047.8,9083.8,9008.1,9020.6,0
2022-07-13,9063.0,9080.7,8991.4,9001.65,0
2022-07-14,8991.54,8991.54,8991.54,8991.54,0
2022-07-15,9027.35,9060.0,8991.05,9050.65,0
2022-07-18,9176.04,9176.04,9176.04,9176.04,0
2022-07-19,9143.0,9238.85,9141.65,9228.6,0
2022-07-20,9327.95,9328.05,9262.45,9278.3,0
2022-07-21,9368.9,9368.9,9368.9,9368.9,0
2022-07-22,9401.7,9401.7,9401.7,9401.7,0
2022-07-25,9390.8,9406.35,9343.2,9376.8,0
2022-07-26,9282.5,9282.5,9282.5,9282.5,0
2022-07-27,9275.4,9373.1,9256.5,9365.7,0
2022-07-28,9477.35,9477.35,9477.35,9477.35,0
2022-07-29,9551.35,9616.0,9535.75,9607.3,0
2022-08-01,9657.8,9741.1,9609.45,9734.85,0
2022-08-02,9762.9,9762.9,9762.9,9762.9,0
2022-08-03,9744.6,9744.6,9744.6,9744.6,0
2022-08-04,9788.8,9814.2,9626.05,9772.95,0
2022-08-05,9789.15,9789.15,9789.15,9789.15,0
2022-08-08,9796.6,9856.4,9763.75,9837.1,0
2022-08-10,9866.55,9869.75,9789.05,9826.75,0
2022-08-11,9911.95,9918.4,9884.95,9901.75,0
2022-08-12,9911.85,9958.85,9889.85,9945.65,0
2022-08-16,10054.85,10054.85,10054.85,10054.85,0
2022-08-17,10087.7,10123.7,10079.85,10111.0,0
2022-08-18,10101.9,10139.5,10082.75,10127.1,0
2022-08-19,10010.15,10010.15,10010.15,10010.15,0
2022-08-22,9977.55,9978.7,9826.25,9842.45,0
2022-08-23,9764.3,9935.2,9760.95,9912.95,0
2022-08-24,9956.4,9956.4,9956.4,9956.4,0
2022-08-25,10004.5,10030.9,9925.65,9941.8,0
2022-08-26,9998.35,10033.35,9954.6,9973.75,0
2022-08-29,9730.9,9887.85,9729.0,9869.45,0
2022-08-30,9937.75,10101.35,9934.85,10092.6,0
2022-09-01,9996.0,10100.95,9994.25,10053.55,0
2022-09-02,10037.75,10037.75,10037.75,10037.75,0
2022-09-05,10056.4,10109.15,10054.4,10094.75,0
2022-09-06,10130.25,10155.0,10074.45,10116.55,0
2022-09-07,10137.6,10137.6,10137.6,10137.6,0
2022-09-08,10199.95,10199.95,10199.95,10199.95,0
2022-09-09,10228.9,10228.9,10228.9,10228.9,0
2022-09-12,10304.79,10304.79,10304.79,10304.79,0
2022-09-13,10349.35,10349.35,10349.35,10349.35,0
2022-09-14,10318.0,10318.0,10318.0,10318.0,0
2022-09-15,10359.85,10388.15,10275.45,10310.35,0
2022-09-16,10287.95,10298.55,10032.8,10072.95,0
2022-09-19,10098.4,10098.4,10098.4,10098.4,0
2022-09-20,10227.75,10227.75,10227.75,10227.75,0
2022-09-21,10155.85,10155.85,10155.85,10155.85,0
2022-09-22,10156.0,10156.0,10156.0,10156.0,0
2022-09-23,10155.25,10176.35,9946.75,9960.25,0
2022-09-26,9870.2,9877.15,9667.05,9715.05,0
2022-09-27,9766.15,9810.0,9655.7,9716.2,0
2022-09-28,9648.8,9753.15,9626.05,9662.65,0
2022-09-29,9750.25,9776.2,9633.7,9669.45,0
2022-09-30,9659.45,9837.15,9596.9,9815.5,0
2022-10-03,9820.25,9836.9,9658.3,9694.9,0
2022-10-04,9840.45,9923.55,9824.5,9916.9,0
2022-10-06,9983.9,10033.25,9980.2,9996.35,0
2022-10-07,9990.35,10002.9,9914.95,9977.55,0
2022-10-10,9862.55,9932.7,9831.0,9907.5,0
2022-10-11,9929.9,9931.3,9733.1,9752.65,0
2022-10-12,9780.3,9829.9,9711.45,9818.85,0
2022-10-13,9812.55,9826.55,9721.6,9754.15,0
2022-10-14,9905.5,9916.85,9779.15,9787.2,0
2022-10-17,9764.15,9840.05,9709.9,9831.45,0
2022-10-18,9899.25,9938.15,9889.8,9931.2,0
2022-10-19,9968.45,9988.3,9920.7,9939.75,0
2022-10-20,9893.45,9956.75,9863.15,9946.8,0
2022-10-21,9974.65,9994.1,9884.9,9911.95,0
2022-10-24,10010.75,10016.75,9967.9,9979.55,0
2022-10-25,10006.35,10007.3,9945.55,9968.4,0
2022-10-27,10017.1,10044.4,9981.75,10027.7,0
2022-10-28,10043.1,10052.55,9973.85,10003.3,0
2022-10-31,10057.8,10135.8,10055.6,10131.25,0
2022-11-01,10178.2,10220.0,10158.75,10212.6,0
2022-11-02,10224.0,10232.75,10176.15,10194.6,0
2022-11-03,10140.55,10211.2,10137.1,10195.7,0
2022-11-04,10205.6,10231.1,10169.65,10210.85,0
2022-11-07,10262.95,10289.2,10208.3,10272.9,0
2022-11-09,10317.65,10318.6,10211.0,10228.95,0
2022-11-10,10188.2,10199.5,10106.4,10143.7,0
2022-11-11,10264.3,10283.0,10218.55,10236.45,0
2022-11-14,10245.45,10259.7,10212.35,10232.95,0
2022-11-15,10247.3,10258.1,10206.25,10249.45,0
2022-11-16,10255.3,10269.15,10178.5,10213.55,0
2022-11-17,10196.7,10210.2,10156.45,10169.3,0
2022-11-18,10195.05,10202.75,10082.15,10135.6,0
2022-11-21,10119.2,10123.55,10075.85,10093.85,0
2022-11-22,10109.2,10138.6,10090.8,10132.45,0
2022-11-23,10170.4,10175.6,10139.55,10151.5,0
2022-11-24,10185.6,10237.7,10171.25,10225.75,0
2022-11-25,10250.6,10285.35,10230.9,10277.55,0
2022-11-28,10260.85,10337.25,10242.45,10324.9,0
2022-11-29,10325.55,10351.5,10312.85,10324.0,0
2022-11-30,10334.15,10443.9,10332.4,10415.9,0
2022-12-01,10475.45,10489.75,10442.85,10469.7,0
2022-12-02,10462.35,10489.3,10443.0,10485.1,0
2022-12-05,10510.6,10512.15,10435.35,10488.15,0
2022-12-06,10455.45,10473.25,10426.3,10450.15,0
2022-12-07,10459.95,10470.35,10390.8,10405.65,0
2022-12-08,10423.8,10449.6,10406.6,10443.75,0
2022-12-09,10484.1,10487.75,10323.6,10388.25,0
2022-12-12,10366.7,10411.0,10306.95,10404.95,0
2022-12-13,10430.8,10457.95,10404.3,10452.2,0
2022-12-14,10487.5,10513.1,10479.75,10501.3,0
2022-12-15,10490.85,10511.4,10370.45,10388.8,0
2022-12-16,10343.25,10389.25,10255.55,10269.75,0
2022-12-19,10285.0,10344.05,10237.65,10338.45,0
2022-12-20,10310.5,10328.4,10226.4,10320.25,0
2022-12-21,10352.6,10381.2,10161.0,10181.1,0
2022-12-22,10227.1,10253.0,10059.7,10110.75,0
2022-12-23,10021.85,10049.55,9808.55,9826.35,0
2022-12-26,9833.55,10043.85,9772.7,10014.85,0
2022-12-27,10069.5,10111.85,10009.2,10097.05,0
2022-12-28,10085.5,10137.15,10055.45,10115.25,0
2022-12-29,10076.95,10160.65,10025.3,10142.8,0
2022-12-30,10195.7,10217.65,10126.7,10143.55,0
2023-01-02,10168.35,10208.2,10134.7,10200.7,0
2023-01-03,10205.15,10234.8,10187.7,10222.7,0
2023-01-04,10230.65,10240.3,10105.25,10120.5,0
2023-01-05,10154.5,10163.6,10065.6,10133.7,0
2023-01-06,10145.35,10149.05,10025.95,10060.85,0
2023-01-09,10123.7,10176.45,10109.2,10167.8,0
2023-01-10,10181.3,10181.45,10053.35,10100.35,0
2023-01-11,10115.4,10130.65,10057.45,10077.25,0
2023-01-12,10100.45,10104.1,10013.65,10058.7,0
2023-01-13,10073.4,10098.1,10010.8,10083.2,0
2023-01-16,10113.35,10133.85,10040.7,10055.9,0
2023-01-17,10072.5,10101.6,10026.65,10092.3,0
2023-01-18,10108.95,10144.9,10081.3,10138.95,0
2023-01-19,10114.15,10134.85,10088.65,10116.75,0
2023-01-20,10120.75,10126.95,10052.3,10060.2,0
2023-01-23,10091.65,10099.65,10058.25,10091.75,0
2023-01-24,10117.65,10123.0,10058.95,10073.0,0
2023-01-25,10058.75,10060.45,9914.65,9935.2,0
2023-01-27,9936.35,9941.55,9692.75,9768.65,0
2023-01-30,9736.75,9826.9,9655.05,9754.95,0
2023-01-31,9787.3,9854.25,9715.85,9837.8,0
2023-02-01,9915.7,9981.25,9620.95,9771.9,0
2023-02-02,9723.2,9811.05,9685.35,9773.5,0
2023-02-03,9809.75,9831.35,9682.25,9822.2,0
2023-02-06,9812.0,9852.25,9783.75,9843.4,0
2023-02-07,9855.35,9868.2,9789.4,9831.3,0
2023-02-08,9849.95,9926.4,9843.1,9914.7,0
2023-02-09,9925.45,9936.45,9877.3,9920.15,0
2023-02-10,9897.75,9930.25,9881.05,9921.9,0
2023-02-13,9915.0,9922.15,9816.05,9825.65,0
2023-02-14,9842.35,9854.05,9789.05,9839.35,0
2023-02-15,9822.55,9895.2,9815.55,9886.45,0
2023-02-16,9926.1,9959.3,9917.05,9932.3,0
2023-02-17,9904.5,9928.2,9854.3,9874.8,0
2023-02-20,9891.95,9898.2,9837.55,9849.1,0
2023-02-21,9874.6,9887.3,9816.6,9829.55,0
2023-02-22,9793.3,9799.5,9681.75,9705.45,0
2023-02-23,9712.45,9720.8,9626.7,9680.0,0
2023-02-24,9713.65,9733.45,9640.75,9655.85,0
2023-02-27,9640.85,9645.0,9540.0,9604.85,0
2023-02-28,9612.75,9642.55,9583.2,9615.6,0
2023-03-01,9636.9,9733.25,9634.25,9727.45,0
2023-03-02,9725.3,9732.2,9679.65,9686.65,0
2023-03-03,9745.25,9807.7,9737.65,9782.3,0
2023-03-06,9827.55,9896.05,9824.85,9850.6,0
2023-03-08,9823.05,9888.1,9794.85,9879.65,0
2023-03-09,9899.1,9904.9,9798.3,9809.25,0
2023-03-10,9743.2,9743.95,9668.8,9733.35,0
2023-03-13,9725.9,9767.75,9551.0,9576.3,0
2023-03-14,9583.1,9599.3,9480.3,9515.55,0
2023-03-15,9581.15,9603.5,9487.2,9500.25,0
2023-03-16,9498.1,9540.4,9401.65,9506.2,0
2023-03-17,9573.0,9592.7,9503.65,9558.3,0
2023-03-20,9544.1,9549.6,9405.1,9480.75,0
2023-03-21,9519.45,9549.45,9494.85,9540.0,0
2023-03-22,9577.75,9594.55,9554.15,9568.75,0
2023-03-23,9548.95,9577.3,9524.0,9531.35,0
2023-03-24,9532.7,9546.15,9425.1,9440.1,0
2023-03-27,9454.2,9474.15,9404.1,9418.05,0
2023-03-28,9435.2,9439.85,9358.55,9387.5,0
2023-03-29,9386.55,9517.35,9386.55,9500.9,0
2023-03-31,9555.95,9637.0,9554.1,9618.9,0
2023-04-03,9663.15,9663.75,9613.15,9651.8,0
2023-04-05,9661.05,9704.0,9653.5,9698.3,0
2023-04-06,9694.05,9757.85,9670.8,9741.7,0
2023-04-10,9769.05,9786.2,9740.95,9768.2,0
2023-04-11,9803.75,9833.45,9779.85,9815.8,0
2023-04-12,9837.9,9873.65,9822.6,9869.35,0
2023-04-13,9879.15,9894.55,9838.95,9879.65,0
2023-04-17,9879.6,9879.6,9800.2,9872.4,0
2023-04-18,9898.95,9912.95,9863.2,9892.5,0
2023-04-19,9900.85,9906.4,9857.5,9868.8,0
2023-04-20,9883.3,9899.35,9855.3,9866.65,0
2023-04-21,9879.95,9881.7,9807.75,9844.85,0
2023-04-24,9873.3,9892.45,9834.15,9888.5,0
2023-04-25,9897.6,9912.45,9875.4,9895.05,0
2023-04-26,9890.4,9918.2,9861.6,9913.1,0
2023-04-27,9917.75,9974.35,9911.85,9968.5,0
2023-04-28,9991.7,10079.25,9975.6,10070.35,0
2023-05-02,10110.05,10153.2,10102.45,10133.9,0
2023-05-03,10120.45,10154.2,10100.55,10133.0,0
2023-05-04,10141.9,10217.35,10136.1,10210.75,0
2023-05-05,10180.8,10211.9,10122.9,10132.15,0
2023-05-08,10162.65,10237.65,10155.85,10229.65,0
2023-05-09,10254.8,10290.25,10214.0,10231.5,0
2023-05-10,10256.75,10257.9,10189.45,10251.7,0
2023-05-11,10284.25,10293.0,10253.95,10268.6,0
2023-05-12,10270.3,10275.6,10215.15,10255.15,0
2023-05-15,10265.0,10331.45,10249.9,10305.55,0
2023-05-16,10333.15,10355.65,10282.1,10290.8,0
2023-05-17,10300.0,10304.35,10213.0,10257.6,0
2023-05-18,10305.85,10312.0,10199.0,10207.85,0
2023-05-19,10227.35,10229.35,10135.25,10222.2,0
2023-05-22,10220.3,10290.95,10201.85,10283.95,0
2023-05-23,10317.25,10349.75,10311.0,10324.95,0
2023-05-24,10315.35,10359.6,10292.7,10318.8,0
2023-05-25,10317.2,10356.3,10300.5,10347.2,0
2023-05-26,10365.5,10442.6,10355.45,10437.5,0
2023-05-29,10493.7,10502.65,10466.0,10483.25,0
2023-05-30,10493.8,10523.65,10477.9,10510.2,0
2023-05-31,10498.85,10520.45,10462.45,10508.1,0
2023-06-01,10525.6,10551.5,10498.3,10509.4,0
2023-06-02,10545.65,10559.45,10529.2,10548.15,0
2023-06-05,10592.6,10607.3,10575.25,10580.15,0
2023-06-06,10589.55,10600.45,10544.25,10590.0,0
2023-06-07,10629.4,10694.6,10622.35,10687.7,0
2023-06-08,10705.6,10719.95,10620.25,10631.2,0
2023-06-09,10653.2,10664.95,10598.6,10607.15,0
2023-06-12,10634.0,10660.1,10599.9,10651.55,0
2023-06-13,10676.45,10756.85,10675.95,10750.05,0
2023-06-14,10777.05,10781.0,10744.35,10775.95,0
2023-06-15,10792.4,10817.5,10754.8,10770.9,0
2023-06-16,10802.05,10867.8,10795.55,10850.45,0
2023-06-19,10886.95,10902.95,10823.35,10833.0,0
2023-06-20,10836.5,10885.65,10794.85,10876.1,0
2023-06-21,10921.4,10955.3,10900.55,10926.7,0
2023-06-22,10940.15,10942.1,10835.85,10850.0,0
2023-06-23,10842.85,10845.85,10737.2,10744.8,0
2023-06-26,10748.2,10811.55,10723.25,10801.85,0
2023-06-27,10837.8,10866.4,10826.55,10861.75,0
2023-06-28,10911.85,10944.95,10891.55,10931.55,0
2023-06-30,10978.05,11028.1,10965.2,11023.85,0
2023-07-03,11070.55,11085.8,11055.3,11070.6,0
2023-07-04,11114.1,11114.9,11047.35,11074.95,0
2023-07-05,11093.35,11123.0,11071.25,11114.2,0
2023-07-06,11122.25,11191.7,11115.35,11188.55,0
2023-07-07,11168.15,11199.85,11083.9,11099.25,0
2023-07-10,11134.45,11135.6,11060.8,11077.65,0
2023-07-11,11115.2,11177.6,11107.35,11146.1,0
2023-07-12,11178.65,11184.6,11141.25,11161.45,0
2023-07-13,11212.45,11238.45,11113.7,11132.65,0
2023-07-14,11180.6,11241.85,11158.45,11231.25,0
2023-07-17,11262.9,11296.8,11246.45,11290.2,0
2023-07-18,11326.25,11331.35,11246.9,11287.65,0
2023-07-19,11318.55,11350.5,11291.25,11345.7,0
2023-07-20,11359.4,11398.4,11331.7,11392.85,0
2023-07-21,11332.95,11367.3,11306.05,11321.6,0
2023-07-24,11337.45,11355.55,11289.2,11299.35,0
2023-07-25,11342.0,11344.8,11282.95,11334.55,0
2023-07-26,11370.1,11403.25,11354.7,11380.1,0
2023-07-27,11425.2,11436.4,11331.25,11363.25,0
2023-07-28,11377.85,11406.4,11352.1,11399.05,0
2023-07-31,11414.45,11503.5,11397.75,11495.15,0
2023-08-01,11525.4,11529.6,11477.3,11494.05,0
2023-08-02,11471.35,11478.05,11281.8,11360.3,0
2023-08-03,11340.8,11381.45,11270.1,11322.7,0
2023-08-04,11374.65,11417.75,11362.8,11403.75,0
2023-08-07,11438.2,11459.3,11407.95,11453.9,0
2023-08-08,11483.35,11489.75,11405.0,11461.85,0
2023-08-09,11476.35,11502.1,11417.85,11496.45,0
2023-08-10,11501.5,11513.3,11436.15,11469.45,0
2023-08-11,11501.45,11503.65,11413.1,11423.7,0
2023-08-14,11406.8,11419.55,11280.1,11400.6,0
2023-08-16,11376.05,11426.9,11339.75,11416.15,0
2023-08-17,11429.4,11447.05,11394.75,11406.85,0
2023-08-18,11395.45,11413.2,11357.25,11381.95,0
2023-08-21,11400.4,11464.4,11387.35,11453.85,0
2023-08-22,11483.45,11528.25,11477.0,11522.9,0
2023-08-23,11557.7,11582.85,11544.4,11556.1,0
2023-08-24,11620.05,11645.1,11551.45,11560.95,0
2023-08-25,11528.75,11550.95,11458.65,11479.5,0
2023-08-28,11513.1,11544.85,11484.4,11519.35,0
2023-08-29,11555.4,11565.2,11533.85,11556.45,0
2023-08-30,11610.1,11635.05,11593.9,11600.4,0
2023-08-31,11627.9,11638.35,11560.05,11587.05,0
2023-09-01,11599.9,11694.1,11587.3,11686.3,0
2023-09-04,11741.3,11774.7,11686.3,11767.3,0
2023-09-05,11804.85,11855.6,11767.3,11848.8,0
2023-09-06,11870.7,11874.4,11815.95,11863.7,0
2023-09-07,11874.85,11942.45,11860.15,11935.6,0
2023-09-08,11970.95,12035.2,11935.6,12022.3,0
2023-09-11,12081.4,12147.25,12070.8,12142.15,0
2023-09-12,12212.8,12213.05,11923.95,11933.0,0
2023-09-13,11928.9,11969.45,11829.4,11961.45,0
2023-09-14,12011.95,12057.0,11989.0,12033.15,0
2023-09-15,12080.1,12089.7,12037.2,12064.75,0
2023-09-18,12072.1,12073.35,12020.65,12027.4,0
2023-09-20,11969.15,12010.6,11920.9,11943.65,0
2023-09-21,11919.8,11942.65,11822.9,11844.55,0
2023-09-22,11855.25,11890.4,11783.0,11820.8,0
2023-09-25,11834.3,11866.45,11766.3,11851.55,0
2023-09-26,11859.95,11877.95,11830.7,11847.5,0
2023-09-27,11852.95,11916.05,11828.35,11908.15,0
2023-09-28,11936.45,11938.55,11764.2,11778.35,0
2023-09-29,11819.4,11918.2,11798.55,11877.5,0
2023-10-03,11881.55,11883.55,11826.8,11867.6,0
2023-10-04,11831.7,11834.7,11687.6,11755.35,0
2023-10-05,11808.45,11834.3,11765.45,11781.85,0
2023-10-06,11828.6,11859.75,11807.4,11849.2,0
2023-10-09,11758.3,11783.1,11705.05,11722.6,0
2023-10-10,11765.0,11862.5,11765.0,11852.15,0
2023-10-11,11910.7,11959.4,11908.15,11918.05,0
2023-10-12,11947.7,11960.95,11919.95,11929.85,0
2023-10-13,11872.8,11942.0,11860.8,11912.25,0
2023-10-16,11917.9,11943.9,11891.55,11919.2,0
2023-10-17,11983.2,11989.55,11949.55,11969.2,0
2023-10-18,11981.95,11985.6,11870.45,11881.85,0
2023-10-19,11824.9,11876.6,11780.75,11859.65,0
2023-10-20,11829.45,11849.05,11755.55,11774.6,0
2023-10-23,11773.3,11785.05,11506.65,11530.25,0
2023-10-25,11552.15,11585.6,11375.75,11449.35,0
2023-10-26,11389.75,11396.65,11230.95,11307.65,0
2023-10-27,11368.25,11475.85,11367.6,11454.85,0
2023-10-30,11471.7,11495.0,11377.25,11488.25,0
2023-10-31,11545.65,11550.3,11477.5,11487.45,0
2023-11-01,11500.4,11509.5,11442.05,11451.0,0
2023-11-02,11527.9,11575.85,11525.15,11569.15,0
2023-11-03,11639.45,11659.7,11626.35,11643.4,0
2023-11-06,11715.55,11755.45,11698.65,11749.95,0
2023-11-07,11763.0,11778.8,11729.85,11771.2,0
2023-11-08,11816.4,11850.0,11802.95,11844.25,0
2023-11-09,11863.95,11871.05,11822.15,11828.85,0
2023-11-10,11813.6,11870.85,11775.25,11860.4,0
2023-11-12,11947.15,11952.2,11920.4,11929.85,0
2023-11-13,11913.45,11915.95,11875.0,11906.4,0
2023-11-15,12019.4,12031.3,11989.6,12025.9,0
2023-11-16,12037.05,12137.0,12019.85,12094.85,0
